,Unnamed: 0,cluster_name,container_base_image,container_name,labels,namespace_name,nodename,pod_name,time,type,value
604,604,default,,,"beta.kubernetes.io/arch:amd64,beta.kubernetes.io/os:linux,kubernetes.io/hostname:minikube,node-role.kubernetes.io/master:",,minikube,,2019-03-13T16:11:00Z,node,2049800482837
605,605,default,k8s.gcr.io/kubernetes-dashboard-amd64:v1.10.0,kubernetes-dashboard,"addonmanager.kubernetes.io/mode:Reconcile,app:kubernetes-dashboard,pod-template-hash:2907971843,version:v1.10.0",kube-system,minikube,kubernetes-dashboard-6f4cfc5d87-nj9l2,2019-03-13T16:11:00Z,pod_container,1213435940
606,606,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-0",default,minikube,thadoop-hadoop-yarn-nm-0,2019-03-13T16:11:00Z,pod_container,184294608090
607,607,default,k8s.gcr.io/k8s-dns-dnsmasq-nanny-amd64:1.14.8,dnsmasq,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:11:00Z,pod_container,3125770589
608,608,default,k8s.gcr.io/kube-addon-manager:v8.6,kube-addon-manager,"component:kube-addon-manager,kubernetes.io/minikube-addons:addon-manager,version:v8.6",kube-system,minikube,kube-addon-manager-minikube,2019-03-13T16:11:00Z,pod_container,93637139859
609,609,default,k8s.gcr.io/k8s-dns-dnsmasq-nanny-amd64:1.14.8,dnsmasq,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:12:00Z,pod_container,3163870692
610,610,default,k8s.gcr.io/kube-addon-manager:v8.6,kube-addon-manager,"component:kube-addon-manager,kubernetes.io/minikube-addons:addon-manager,version:v8.6",kube-system,minikube,kube-addon-manager-minikube,2019-03-13T16:12:00Z,pod_container,96200317916
611,611,default,thadoop:latest,hdfs-nn,"app:hadoop,component:hdfs-nn,controller-revision-hash:thadoop-hadoop-hdfs-nn-854889dc98,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-nn-0",default,minikube,thadoop-hadoop-hdfs-nn-0,2019-03-13T16:12:00Z,pod_container,268278309506
612,612,default,,kubelet,,,minikube,,2019-03-13T16:12:00Z,sys_container,179716203660
613,613,default,k8s.gcr.io/etcd-amd64:3.1.12,etcd,"component:etcd,tier:control-plane",kube-system,minikube,etcd-minikube,2019-03-13T16:12:00Z,pod_container,132806707084
614,614,default,,pods,,,minikube,,2019-03-13T16:12:00Z,sys_container,1450583845343
615,615,default,k8s.gcr.io/heapster-amd64:v1.5.3,heapster,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:heapster,version:v1.5.3",kube-system,minikube,heapster-sqhwg,2019-03-13T16:12:00Z,pod_container,1750845086
616,616,default,k8s.gcr.io/k8s-dns-sidecar-amd64:1.14.8,sidecar,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:12:00Z,pod_container,4612064786
617,617,default,,docker-daemon,,,minikube,,2019-03-13T16:12:00Z,sys_container,395319878654
618,618,default,gcr.io/k8s-minikube/storage-provisioner:v1.8.1,storage-provisioner,"addonmanager.kubernetes.io/mode:Reconcile,integration-test:storage-provisioner",kube-system,minikube,storage-provisioner,2019-03-13T16:12:00Z,pod_container,1546559531
619,619,default,thadoop:latest,yarn-rm,"app:hadoop,component:yarn-rm,controller-revision-hash:thadoop-hadoop-yarn-rm-846f95589d,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-rm-0",default,minikube,thadoop-hadoop-yarn-rm-0,2019-03-13T16:12:00Z,pod_container,46068477981
620,620,default,blackflagxxx/abench-influxdb-client:latest,influxdb-client,"app:influxdb-client,pod-template-hash:3160545435",kube-system,minikube,influxdb-client-75b4989879-tl9mm,2019-03-13T16:12:00Z,pod_container,2967786966
621,621,default,k8s.gcr.io/kube-proxy-amd64:v1.10.0,kube-proxy,"controller-revision-hash:1193416634,k8s-app:kube-proxy,pod-template-generation:1",kube-system,minikube,kube-proxy-bd9mv,2019-03-13T16:12:00Z,pod_container,11815131069
622,622,default,k8s.gcr.io/kube-controller-manager-amd64:v1.10.0,kube-controller-manager,"component:kube-controller-manager,tier:control-plane",kube-system,minikube,kube-controller-manager-minikube,2019-03-13T16:12:00Z,pod_container,175301891545
623,623,default,k8s.gcr.io/kube-apiserver-amd64:v1.10.0,kube-apiserver,"component:kube-apiserver,tier:control-plane",kube-system,minikube,kube-apiserver-minikube,2019-03-13T16:12:00Z,pod_container,164301023086
624,624,default,k8s.gcr.io/kube-scheduler-amd64:v1.10.0,kube-scheduler,"component:kube-scheduler,tier:control-plane",kube-system,minikube,kube-scheduler-minikube,2019-03-13T16:12:00Z,pod_container,46768513633
625,625,default,k8s.gcr.io/k8s-dns-kube-dns-amd64:1.14.8,kubedns,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:12:00Z,pod_container,3152447589
626,626,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-1",default,minikube,thadoop-hadoop-yarn-nm-1,2019-03-13T16:12:00Z,pod_container,190029943111
627,627,default,,,"beta.kubernetes.io/arch:amd64,beta.kubernetes.io/os:linux,kubernetes.io/hostname:minikube,node-role.kubernetes.io/master:",,minikube,,2019-03-13T16:12:00Z,node,2129245223373
628,628,default,k8s.gcr.io/heapster-influxdb-amd64:v1.3.3,influxdb,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:12:00Z,pod_container,8629630016
629,629,default,k8s.gcr.io/heapster-grafana-amd64:v4.4.3,grafana,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:12:00Z,pod_container,5649080304
630,630,default,thadoop:latest,hdfs-dn,"app:hadoop,component:hdfs-dn,controller-revision-hash:thadoop-hadoop-hdfs-dn-698685c795,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-dn-0",default,minikube,thadoop-hadoop-hdfs-dn-0,2019-03-13T16:12:00Z,pod_container,27207027829
631,631,default,k8s.gcr.io/kubernetes-dashboard-amd64:v1.10.0,kubernetes-dashboard,"addonmanager.kubernetes.io/mode:Reconcile,app:kubernetes-dashboard,pod-template-hash:2907971843,version:v1.10.0",kube-system,minikube,kubernetes-dashboard-6f4cfc5d87-nj9l2,2019-03-13T16:12:00Z,pod_container,1243422805
632,632,default,gcr.io/kubernetes-helm/tiller:v2.12.3,tiller,"app:helm,name:tiller,pod-template-hash:3551410923",kube-system,minikube,tiller-deploy-7995854f67-9qmq9,2019-03-13T16:12:00Z,pod_container,1793053414
633,633,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-0",default,minikube,thadoop-hadoop-yarn-nm-0,2019-03-13T16:12:00Z,pod_container,199349496097
